file,line,pattern,imagePath,context
"frontend/src/data/productData.js",9,"path","/images/women/new/women_new4.jpg","{ id: ""women_new_4"", name: ""그레이 톤 팬츠"", desc: ""캐주얼과 포멀룩 모두 소화"", price: ""79000"", image: ""/images/women"
"frontend/src/data/productData.js",10,"path","/images/women/new/women_new5.webp","{ id: ""women_new_5"", name: ""화이트 베이직 티셔츠"", desc: ""깔끔한 스타일의 필수 아이템"", price: ""99000"", image: ""/images/w"
"frontend/src/data/productData.js",11,"path","/images/women/new/women_new6.webp","{ id: ""women_new_6"", name: ""롱 원피스"", desc: ""심플하면서 우아한 라인"", price: ""109000"", image: ""/images/women/new"
"frontend/src/data/productData.js",14,"path","/images/women/outer/women_outer1.webp","{ id: ""women_outer_1"", name: ""베이지 캐주얼 자켓"", desc: ""데일리로 활용하기 좋은 기본 아우터"", price: ""129000"", image: ""/im"
"frontend/src/data/productData.js",15,"path","/images/women/outer/women_outer2.webp","{ id: ""women_outer_2"", name: ""패턴 자켓"", desc: ""유니크한 감각으로 스트릿 패션에 적합"", price: ""159000"", image: ""/images"
"frontend/src/data/productData.js",16,"path","/images/women/outer/women_outer3.webp","{ id: ""women_outer_3"", name: ""블랙 라이더 자켓"", desc: ""시크한 무드의 포인트 아이템"", price: ""189000"", image: ""/images/"
"frontend/src/data/productData.js",17,"path","/images/women/outer/women_outer4.webp","{ id: ""women_outer_4"", name: ""경량 패딩 자켓"", desc: ""가볍지만 따뜻한 간절기 필수템"", price: ""99000"", image: ""/images/w"
"frontend/src/data/productData.js",18,"path","/images/women/outer/women_outer5.webp","{ id: ""women_outer_5"", name: ""카키 오버핏 자켓"", desc: ""편안한 핏으로 스타일리시하게 연출 가능"", price: ""149000"", image: ""/i"
"frontend/src/data/productData.js",19,"path","/images/women/outer/women_outer6.webp","{ id: ""women_outer_6"", name: ""블랙 포켓 자켓"", desc: ""실용성과 멋을 동시에 갖춘 아이템"", price: ""139000"", image: ""/image"
"frontend/src/data/productData.js",58,"path","/images/beauty/new/beauty_new1.webp","{ id: ""beauty_main_1"", name: """", desc: """", price: """", image: ""/images/beauty/new/beauty_new1.webp"" }"
"frontend/src/data/productData.js",59,"path","/images/beauty/new/beauty_new2.webp","{ id: ""beauty_main_2"", name: """", desc: """", price: """", image: ""/images/beauty/new/beauty_new2.webp"" }"
"frontend/src/data/productData.js",60,"path","/images/beauty/new/beauty_new3.webp","{ id: ""beauty_main_3"", name: """", desc: """", price: """", image: ""/images/beauty/new/beauty_new3.webp"" }"
"frontend/src/data/productData.js",61,"path","/images/beauty/new/beauty_new4.webp","{ id: ""beauty_main_4"", name: """", desc: """", price: """", image: ""/images/beauty/new/beauty_new4.webp"" }"
"frontend/src/data/productData.js",62,"path","/images/beauty/new/beauty_new5.webp","{ id: ""beauty_main_5"", name: """", desc: """", price: """", image: ""/images/beauty/new/beauty_new5.webp"" }"
"frontend/src/data/productData.js",63,"path","/images/beauty/new/beauty_new6.webp","{ id: ""beauty_main_6"", name: """", desc: """", price: """", image: ""/images/beauty/new/beauty_new6.webp"" }"
"frontend/src/pages/beauty/BeautyMain.jsx",7,"path","/images/Beauty/BeautyMain/beauty_new1.webp","{ id: 1, name: """", desc: """", price: """", img: ""/images/Beauty/BeautyMain/beauty_new1.webp"" },"
"frontend/src/pages/beauty/BeautyMain.jsx",8,"path","/images/Beauty/BeautyMain/beauty_new2.webp","{ id: 2, name: """", desc: """", price: """", img: ""/images/Beauty/BeautyMain/beauty_new2.webp"" },"
"frontend/src/pages/beauty/BeautyMain.jsx",9,"path","/images/Beauty/BeautyMain/beauty_new3.webp","{ id: 3, name: """", desc: """", price: """", img: ""/images/Beauty/BeautyMain/beauty_new3.webp"" },"
"frontend/src/pages/beauty/BeautyMain.jsx",10,"path","/images/Beauty/BeautyMain/beauty_new4.webp","{ id: 4, name: """", desc: """", price: """", img: ""/images/Beauty/BeautyMain/beauty_new4.webp"" },"
"frontend/src/pages/beauty/BeautyMain.jsx",11,"path","/images/Beauty/BeautyMain/beauty_new5.webp","{ id: 5, name: """", desc: """", price: """", img: ""/images/Beauty/BeautyMain/beauty_new5.webp"" },"
"frontend/src/pages/beauty/BeautyMain.jsx",12,"path","/images/Beauty/BeautyMain/beauty_new6.webp","{ id: 6, name: """", desc: """", price: """", img: ""/images/Beauty/BeautyMain/beauty_new6.webp"" },"
"frontend/src/pages/beauty/BeautyMakeup.jsx",7,"path","/images/Beauty/Makeup/beauty_makeup1.webp","{ id: 1, name: """", desc: """", price: """", img: ""/images/Beauty/Makeup/beauty_makeup1.webp"" },"
"frontend/src/pages/beauty/BeautyMakeup.jsx",8,"path","/images/Beauty/Makeup/beauty_makeup2.webp","{ id: 2, name: """", desc: """", price: """", img: ""/images/Beauty/Makeup/beauty_makeup2.webp"" },"
"frontend/src/pages/beauty/BeautyMakeup.jsx",9,"path","/images/Beauty/Makeup/beauty_makeup3.webp","{ id: 3, name: """", desc: """", price: """", img: ""/images/Beauty/Makeup/beauty_makeup3.webp"" },"
"frontend/src/pages/beauty/BeautyMakeup.jsx",10,"path","/images/Beauty/Makeup/beauty_makeup4.webp","{ id: 4, name: """", desc: """", price: """", img: ""/images/Beauty/Makeup/beauty_makeup4.webp"" },"
"frontend/src/pages/beauty/BeautyMakeup.jsx",11,"path","/images/Beauty/Makeup/beauty_makeup5.webp","{ id: 5, name: """", desc: """", price: """", img: ""/images/Beauty/Makeup/beauty_makeup5.webp"" },"
"frontend/src/pages/beauty/BeautyMakeup.jsx",12,"path","/images/Beauty/Makeup/beauty_makeup6.webp","{ id: 6, name: """", desc: """", price: """", img: ""/images/Beauty/Makeup/beauty_makeup6.webp"" },"
"frontend/src/pages/beauty/BeautyNew.jsx",7,"path","/images/Beauty/New/beauty_new1.webp","{ id: 1, name: """", desc: """", price: """", img: ""/images/Beauty/New/beauty_new1.webp"" },"
"frontend/src/pages/beauty/BeautyNew.jsx",8,"path","/images/Beauty/New/beauty_new2.webp","{ id: 2, name: """", desc: """", price: """", img: ""/images/Beauty/New/beauty_new2.webp"" },"
"frontend/src/pages/beauty/BeautyNew.jsx",9,"path","/images/Beauty/New/beauty_new3.webp","{ id: 3, name: """", desc: """", price: """", img: ""/images/Beauty/New/beauty_new3.webp"" },"
"frontend/src/pages/beauty/BeautyNew.jsx",10,"path","/images/Beauty/New/beauty_new4.webp","{ id: 4, name: """", desc: """", price: """", img: ""/images/Beauty/New/beauty_new4.webp"" },"
"frontend/src/pages/beauty/BeautyNew.jsx",11,"path","/images/Beauty/New/beauty_new5.webp","{ id: 5, name: """", desc: """", price: """", img: ""/images/Beauty/New/beauty_new5.webp"" },"
"frontend/src/pages/beauty/BeautyNew.jsx",12,"path","/images/Beauty/New/beauty_new6.webp","{ id: 6, name: """", desc: """", price: """", img: ""/images/Beauty/New/beauty_new6.webp"" },"
"frontend/src/pages/beauty/BeautyPerfume.jsx",7,"path","/images/beauty/Perfume/beauty_perfume1.webp","{ id: 1, name: """", desc: """", price: """", img: ""/images/beauty/Perfume/beauty_perfume1.webp"" },"
"frontend/src/pages/beauty/BeautyPerfume.jsx",8,"path","/images/beauty/Perfume/beauty_perfume2.webp","{ id: 2, name: """", desc: """", price: """", img: ""/images/beauty/Perfume/beauty_perfume2.webp"" },"
"frontend/src/pages/beauty/BeautyPerfume.jsx",9,"path","/images/beauty/Perfume/beauty_perfume3.webp","{ id: 3, name: """", desc: """", price: """", img: ""/images/beauty/Perfume/beauty_perfume3.webp"" },"
"frontend/src/pages/beauty/BeautyPerfume.jsx",10,"path","/images/beauty/Perfume/beauty_perfume4.webp","{ id: 4, name: """", desc: """", price: """", img: ""/images/beauty/Perfume/beauty_perfume4.webp"" },"
"frontend/src/pages/beauty/BeautyPerfume.jsx",11,"path","/images/beauty/Perfume/beauty_perfume5.webp","{ id: 5, name: """", desc: """", price: """", img: ""/images/beauty/Perfume/beauty_perfume5.webp"" },"
"frontend/src/pages/beauty/BeautyPerfume.jsx",12,"path","/images/beauty/Perfume/beauty_perfume6.webp","{ id: 6, name: """", desc: """", price: """", img: ""/images/beauty/Perfume/beauty_perfume6.webp"" },"
"frontend/src/pages/beauty/BeautySkin.jsx",7,"path","/images/beauty/Skin/beauty_skin1.webp","{ id: 1, name: """", desc: """", price: """", img: ""/images/beauty/Skin/beauty_skin1.webp"" },"
"frontend/src/pages/beauty/BeautySkin.jsx",8,"path","/images/beauty/Skin/beauty_skin2.webp","{ id: 2, name: """", desc: """", price: """", img: ""/images/beauty/Skin/beauty_skin2.webp"" },"
"frontend/src/pages/beauty/BeautySkin.jsx",9,"path","/images/beauty/Skin/beauty_skin3.webp","{ id: 3, name: """", desc: """", price: """", img: ""/images/beauty/Skin/beauty_skin3.webp"" },"
"frontend/src/pages/beauty/BeautySkin.jsx",10,"path","/images/beauty/Skin/beauty_skin4.webp","{ id: 4, name: """", desc: """", price: """", img: ""/images/beauty/Skin/beauty_skin4.webp"" },"
"frontend/src/pages/beauty/BeautySkin.jsx",11,"path","/images/beauty/Skin/beauty_skin5.webp","{ id: 5, name: """", desc: """", price: """", img: ""/images/beauty/Skin/beauty_skin5.webp"" },"
"frontend/src/pages/beauty/BeautySkin.jsx",12,"path","/images/beauty/Skin/beauty_skin6.webp","{ id: 6, name: """", desc: """", price: """", img: ""/images/beauty/Skin/beauty_skin6.webp"" },"
"frontend/src/pages/cart/CartPage.jsx",211,"path","/images/placeholder.png","src={imgSrc || ""/images/placeholder.png""}"
"frontend/src/pages/golf/GolfMain.jsx",10,"src/href","/images/sample1.jpg","<img src=""/images/sample1.jpg"" alt="""" />"
"frontend/src/pages/golf/GolfMain.jsx",11,"src/href","/images/sample2.jpg","<img src=""/images/sample2.jpg"" alt="""" />"
"frontend/src/pages/golf/GolfMain.jsx",12,"src/href","/images/sample3.jpg","<img src=""/images/sample3.jpg"" alt="""" />"
"frontend/src/pages/golf/GolfMain.jsx",13,"src/href","/images/sample4.jpg","<img src=""/images/sample4.jpg"" alt="""" />"
"frontend/src/pages/golf/GolfMain.jsx",14,"src/href","/images/sample5.jpg","<img src=""/images/sample5.jpg"" alt="""" />"
"frontend/src/pages/golf/GolfMain.jsx",15,"src/href","/images/sample6.jpg","<img src=""/images/sample6.jpg"" alt="""" />"
"frontend/src/pages/golf/GolfMain.jsx",10,"path","/images/sample1.jpg","<img src=""/images/sample1.jpg"" alt="""" />"
"frontend/src/pages/golf/GolfMain.jsx",11,"path","/images/sample2.jpg","<img src=""/images/sample2.jpg"" alt="""" />"
"frontend/src/pages/golf/GolfMain.jsx",12,"path","/images/sample3.jpg","<img src=""/images/sample3.jpg"" alt="""" />"
"frontend/src/pages/golf/GolfMain.jsx",13,"path","/images/sample4.jpg","<img src=""/images/sample4.jpg"" alt="""" />"
"frontend/src/pages/golf/GolfMain.jsx",14,"path","/images/sample5.jpg","<img src=""/images/sample5.jpg"" alt="""" />"
"frontend/src/pages/golf/GolfMain.jsx",15,"path","/images/sample6.jpg","<img src=""/images/sample6.jpg"" alt="""" />"
"frontend/src/pages/golf/GolfMen.jsx",7,"path","/images/golf/men/golf_men1.webp","{ id: 1, name: """", desc: """", price: """", img: ""/images/golf/men/golf_men1.webp"" },"
"frontend/src/pages/golf/GolfMen.jsx",8,"path","/images/golf/men/golf_men2.webp","{ id: 2, name: """", desc: """", price: """", img: ""/images/golf/men/golf_men2.webp"" },"
"frontend/src/pages/golf/GolfMen.jsx",9,"path","/images/golf/men/golf_men3.webp","{ id: 3, name: """", desc: """", price: """", img: ""/images/golf/men/golf_men3.webp"" },"
"frontend/src/pages/golf/GolfMen.jsx",10,"path","/images/golf/men/golf_men4.webp","{ id: 4, name: """", desc: """", price: """", img: ""/images/golf/men/golf_men4.webp"" },"
"frontend/src/pages/golf/GolfMen.jsx",11,"path","/images/golf/men/golf_men5.webp","{ id: 5, name: """", desc: """", price: """", img: ""/images/golf/men/golf_men5.webp"" },"
"frontend/src/pages/golf/GolfMen.jsx",12,"path","/images/golf/men/golf_men6.webp","{ id: 6, name: """", desc: """", price: """", img: ""/images/golf/men/golf_men6.webp"" },"
"frontend/src/pages/golf/GolfNew.jsx",7,"path","/images/golf/new/golf_new1.webp","{ id: 1, name: """", desc: """", price: """", img: ""/images/golf/new/golf_new1.webp"" },"
"frontend/src/pages/golf/GolfNew.jsx",8,"path","/images/golf/new/golf_new2.webp","{ id: 2, name: """", desc: """", price: """", img: ""/images/golf/new/golf_new2.webp"" },"
"frontend/src/pages/golf/GolfNew.jsx",9,"path","/images/golf/new/golf_new3.webp","{ id: 3, name: """", desc: """", price: """", img: ""/images/golf/new/golf_new3.webp"" },"
"frontend/src/pages/golf/GolfNew.jsx",10,"path","/images/golf/new/golf_new4.webp","{ id: 4, name: """", desc: """", price: """", img: ""/images/golf/new/golf_new4.webp"" },"
"frontend/src/pages/golf/GolfNew.jsx",11,"path","/images/golf/new/golf_new5.webp","{ id: 5, name: """", desc: """", price: """", img: ""/images/golf/new/golf_new5.webp"" },"
"frontend/src/pages/golf/GolfNew.jsx",12,"path","/images/golf/new/golf_new6.webp","{ id: 6, name: """", desc: """", price: """", img: ""/images/golf/new/golf_new6.webp"" },"
"frontend/src/pages/golf/GolfWomen.jsx",7,"path","/images/Golf/women/golf_women1.webp","{ id: 1, name: """", desc: """", price: """", img: ""/images/Golf/women/golf_women1.webp"" },"
"frontend/src/pages/golf/GolfWomen.jsx",8,"path","/images/Golf/women/golf_women2.webp","{ id: 2, name: """", desc: """", price: """", img: ""/images/Golf/women/golf_women2.webp"" },"
"frontend/src/pages/golf/GolfWomen.jsx",9,"path","/images/Golf/women/golf_women3.webp","{ id: 3, name: """", desc: """", price: """", img: ""/images/Golf/women/golf_women3.webp"" },"
"frontend/src/pages/golf/GolfWomen.jsx",10,"path","/images/Golf/women/golf_women4.webp","{ id: 4, name: """", desc: """", price: """", img: ""/images/Golf/women/golf_women4.webp"" },"
"frontend/src/pages/golf/GolfWomen.jsx",11,"path","/images/Golf/women/golf_women5.webp","{ id: 5, name: """", desc: """", price: """", img: ""/images/Golf/women/golf_women5.webp"" },"
"frontend/src/pages/golf/GolfWomen.jsx",12,"path","/images/Golf/women/golf_women6.webp","{ id: 6, name: """", desc: """", price: """", img: ""/images/Golf/women/golf_women6.webp"" },"
"frontend/src/pages/home/Home.jsx",5,"import","../../assets/brands/brand_eight-seconds.webp","// 브랜드 로고 이미지 import"
"frontend/src/pages/home/Home.jsx",7,"import","../../assets/brands/brand_beanpole.webp","import brandBeanpole from ""../../assets/brands/brand_beanpole.webp"";"
"frontend/src/pages/home/Home.jsx",8,"import","../../assets/brands/brand_beaker.webp","import brandBeaker from ""../../assets/brands/brand_beaker.webp"";"
"frontend/src/pages/home/Home.jsx",9,"import","../../assets/brands/brand_kuho.webp","import brandKuho from ""../../assets/brands/brand_kuho.webp"";"
"frontend/src/pages/home/Home.jsx",10,"import","../../assets/brands/brand_issey-miyake.webp","import brandIsseyMiyake from ""../../assets/brands/brand_issey-miyake.webp"";"
"frontend/src/pages/home/Home.jsx",11,"import","../../assets/brands/brand_maison-kitsune.webp","import brandMaisonKitsune from ""../../assets/brands/brand_maison-kitsune.webp"";"
"frontend/src/pages/home/Home.jsx",12,"import","../../assets/brands/brand_theory.webp","import brandTheory from ""../../assets/brands/brand_theory.webp"";"
"frontend/src/pages/home/Home.jsx",13,"import","../../assets/brands/brand_kuho-plus.webp","import brandKuhoPlus from ""../../assets/brands/brand_kuho-plus.webp"";"
"frontend/src/pages/home/Home.jsx",14,"import","../../assets/brands/brand_comme-des-garcons.webp","import brandCommeDesGarcons from ""../../assets/brands/brand_comme-des-garcons.webp"";"
"frontend/src/pages/home/Home.jsx",15,"import","../../assets/brands/brand_patagonia.webp","import brandPatagonia from ""../../assets/brands/brand_patagonia.webp"";"
"frontend/src/pages/home/Home.jsx",16,"import","../../assets/brands/brand_sporty-and-rich.webp","import brandSportyRich from ""../../assets/brands/brand_sporty-and-rich.webp"";"
"frontend/src/pages/home/Home.jsx",17,"import","../../assets/brands/brand_cie.webp","import brandSie from ""../../assets/brands/brand_cie.webp"";"
"frontend/src/pages/home/Home.jsx",18,"import","../../assets/brands/brand_inew-golf.webp","import brandInuGolf from ""../../assets/brands/brand_inew-golf.webp"";"
"frontend/src/pages/home/Home.jsx",19,"import","../../assets/brands/brand_general-idea.webp","import brandGeneralIdea from ""../../assets/brands/brand_general-idea.webp"";"
"frontend/src/pages/home/Home.jsx",20,"import","../../assets/brands/brand_le-mouton.webp","import brandLeMouton from ""../../assets/brands/brand_le-mouton.webp"";"
"frontend/src/pages/home/Home.jsx",21,"import","../../assets/brands/brand_ami.webp","import brandAmi from ""../../assets/brands/brand_ami.webp"";"
"frontend/src/pages/home/Home.jsx",22,"import","../../assets/brands/brand_juunj.webp","import brandJuunJ from ""../../assets/brands/brand_juunj.webp"";"
"frontend/src/pages/home/Home.jsx",23,"import","../../assets/brands/brand_rogatis.webp","import brandRokadis from ""../../assets/brands/brand_rogatis.webp"";"
"frontend/src/pages/home/Home.jsx",24,"import","../../assets/brands/brand_danton.webp","import brandDanton from ""../../assets/brands/brand_danton.webp"";"
"frontend/src/pages/home/Home.jsx",25,"import","../../assets/brands/brand_ten-corso-como.webp","import brand10CorsoComo from ""../../assets/brands/brand_ten-corso-como.webp"";"
"frontend/src/pages/home/Home.jsx",26,"import","../../assets/brands/brand_departure.webp","import brandDiapter from ""../../assets/brands/brand_departure.webp"";"
"frontend/src/pages/home/Home.jsx",27,"import","../../assets/brands/brand_cos.webp","import brandCos from ""../../assets/brands/brand_cos.webp"";"
"frontend/src/pages/home/Home.jsx",28,"import","../../assets/brands/brand_saint-james.webp","import brandSaintJames from ""../../assets/brands/brand_saint-james.webp"";"
"frontend/src/pages/home/Home.jsx",29,"import","../../assets/brands/brand_tommy-hilfiger.webp","import brandTommyHilfiger from ""../../assets/brands/brand_tommy-hilfiger.webp"";"
"frontend/src/pages/home/Home.jsx",30,"import","../../assets/brands/brand_canada-goose.webp","import brandCanadaGoose from ""../../assets/brands/brand_canada-goose.webp"";"
"frontend/src/pages/home/Home.jsx",31,"import","../../assets/brands/brand_hera.webp","import brandHera from ""../../assets/brands/brand_hera.webp"";"
"frontend/src/pages/home/Home.jsx",32,"import","../../assets/brands/brand_galaxy-lifestyle.webp","import brandGalaxyLifestyle from ""../../assets/brands/brand_galaxy-lifestyle.webp"";"
"frontend/src/pages/home/Home.jsx",33,"import","../../assets/brands/brand_rebaige.webp","import brandRebaige from ""../../assets/brands/brand_rebaige.webp"";"
"frontend/src/pages/home/Home.jsx",34,"import","../../assets/brands/brand_tory-burch.webp","import brandToryBurch from ""../../assets/brands/brand_tory-burch.webp"";"
"frontend/src/pages/home/Home.jsx",35,"import","../../assets/brands/brand_galaxy.webp","import brandGalaxy from ""../../assets/brands/brand_galaxy.webp"";"
"frontend/src/pages/home/Home.jsx",36,"import","../../assets/brands/brand_lemaire.webp","import brandLemaire from ""../../assets/brands/brand_lemaire.webp"";"
"frontend/src/pages/home/Home.jsx",37,"import","../../assets/brands/brand_fitflop.webp","import brandFitflop from ""../../assets/brands/brand_fitflop.webp"";"
"frontend/src/pages/home/Home.jsx",38,"import","../../assets/brands/brand_ganni.webp","import brandGanni from ""../../assets/brands/brand_ganni.webp"";"
"frontend/src/pages/home/Home.jsx",39,"import","../../assets/brands/brand_rag-and-bone.webp","import brandRagBone from ""../../assets/brands/brand_rag-and-bone.webp"";"
"frontend/src/pages/home/Home.jsx",40,"import","../../assets/brands/brand_sand-sound.webp","import brandSandsound from ""../../assets/brands/brand_sand-sound.webp"";"
"frontend/src/pages/home/Home.jsx",317,"src/href","/images/216419883.webp","<img src=""/images/216419883.webp"" alt=""첫 구매 한정 -50% 특가"" />"
"frontend/src/pages/home/Home.jsx",324,"src/href","/images/521681749.webp","<img src=""/images/521681749.webp"" alt=""10주년 한정 첫 구매 지원금"" />"
"frontend/src/pages/home/Home.jsx",331,"src/href","/images/1642450336.webp","<img src=""/images/1642450336.webp"" alt=""앱에서 첫 로그인하고 쿠폰 받기"" />"
"frontend/src/pages/home/Home.jsx",427,"src/href","/images/3206396286.webp","<img src=""/images/3206396286.webp"" alt=""SAMSONITE"" />"
"frontend/src/pages/home/Home.jsx",440,"src/href","/images/357450008.webp","<img src=""/images/357450008.webp"" alt=""FITFLOP"" />"
"frontend/src/pages/home/Home.jsx",453,"src/href","/images/1491953271.webp","<img src=""/images/1491953271.webp"" alt=""KUHO"" />"
"frontend/src/pages/home/Home.jsx",466,"src/href","/images/573690851.webp","<img src=""/images/573690851.webp"" alt=""LEMAIRE"" />"
"frontend/src/pages/home/Home.jsx",485,"src/href","/images/1119019333.webp","<img src=""/images/1119019333.webp"" alt=""anggae"" />"
"frontend/src/pages/home/Home.jsx",495,"src/href","/images/578281922.webp","<img src=""/images/578281922.webp"" alt=""anggae"" />"
"frontend/src/pages/home/Home.jsx",498,"src/href","/images/1202455836.webp","<img src=""/images/1202455836.webp"" alt=""anggae Ribbed Snake Cardigan"" />"
"frontend/src/pages/home/Home.jsx",504,"src/href","/images/3859394708.webp","<img src=""/images/3859394708.webp"" alt=""anggae Off Shoulder Pullover"" />"
"frontend/src/pages/home/Home.jsx",513,"src/href","/images/3086143679.webp","<img src=""/images/3086143679.webp"" alt=""VOLVIK"" />"
"frontend/src/pages/home/Home.jsx",531,"src/href","/images/133835897.webp","<img src=""/images/133835897.webp"" alt=""타이 스타일링의 정석"" />"
"frontend/src/pages/home/Home.jsx",536,"src/href","/images/3635466172.webp","<img src=""/images/3635466172.webp"" alt=""빛나는 도화적 무드"" />"
"frontend/src/pages/home/Home.jsx",542,"src/href","/images/1176900044.webp","<img src=""/images/1176900044.webp"" alt=""가을을 담침 시간"" />"
"frontend/src/pages/home/Home.jsx",548,"src/href","/images/3362617750.webp","<img src=""/images/3362617750.webp"" alt=""아식스 x 세실리에 반센"" />"
"frontend/src/pages/home/Home.jsx",6,"path","../../assets/brands/brand_eight-seconds.webp","import brand8Seconds from ""../../assets/brands/brand_eight-seconds.webp"";"
"frontend/src/pages/home/Home.jsx",7,"path","../../assets/brands/brand_beanpole.webp","import brandBeanpole from ""../../assets/brands/brand_beanpole.webp"";"
"frontend/src/pages/home/Home.jsx",8,"path","../../assets/brands/brand_beaker.webp","import brandBeaker from ""../../assets/brands/brand_beaker.webp"";"
"frontend/src/pages/home/Home.jsx",9,"path","../../assets/brands/brand_kuho.webp","import brandKuho from ""../../assets/brands/brand_kuho.webp"";"
"frontend/src/pages/home/Home.jsx",10,"path","../../assets/brands/brand_issey-miyake.webp","import brandIsseyMiyake from ""../../assets/brands/brand_issey-miyake.webp"";"
"frontend/src/pages/home/Home.jsx",11,"path","../../assets/brands/brand_maison-kitsune.webp","import brandMaisonKitsune from ""../../assets/brands/brand_maison-kitsune.webp"";"
"frontend/src/pages/home/Home.jsx",12,"path","../../assets/brands/brand_theory.webp","import brandTheory from ""../../assets/brands/brand_theory.webp"";"
"frontend/src/pages/home/Home.jsx",13,"path","../../assets/brands/brand_kuho-plus.webp","import brandKuhoPlus from ""../../assets/brands/brand_kuho-plus.webp"";"
"frontend/src/pages/home/Home.jsx",14,"path","../../assets/brands/brand_comme-des-garcons.webp","import brandCommeDesGarcons from ""../../assets/brands/brand_comme-des-garcons.webp"";"
"frontend/src/pages/home/Home.jsx",15,"path","../../assets/brands/brand_patagonia.webp","import brandPatagonia from ""../../assets/brands/brand_patagonia.webp"";"
"frontend/src/pages/home/Home.jsx",16,"path","../../assets/brands/brand_sporty-and-rich.webp","import brandSportyRich from ""../../assets/brands/brand_sporty-and-rich.webp"";"
"frontend/src/pages/home/Home.jsx",17,"path","../../assets/brands/brand_cie.webp","import brandSie from ""../../assets/brands/brand_cie.webp"";"
"frontend/src/pages/home/Home.jsx",18,"path","../../assets/brands/brand_inew-golf.webp","import brandInuGolf from ""../../assets/brands/brand_inew-golf.webp"";"
"frontend/src/pages/home/Home.jsx",19,"path","../../assets/brands/brand_general-idea.webp","import brandGeneralIdea from ""../../assets/brands/brand_general-idea.webp"";"
"frontend/src/pages/home/Home.jsx",20,"path","../../assets/brands/brand_le-mouton.webp","import brandLeMouton from ""../../assets/brands/brand_le-mouton.webp"";"
"frontend/src/pages/home/Home.jsx",21,"path","../../assets/brands/brand_ami.webp","import brandAmi from ""../../assets/brands/brand_ami.webp"";"
"frontend/src/pages/home/Home.jsx",22,"path","../../assets/brands/brand_juunj.webp","import brandJuunJ from ""../../assets/brands/brand_juunj.webp"";"
"frontend/src/pages/home/Home.jsx",23,"path","../../assets/brands/brand_rogatis.webp","import brandRokadis from ""../../assets/brands/brand_rogatis.webp"";"
"frontend/src/pages/home/Home.jsx",24,"path","../../assets/brands/brand_danton.webp","import brandDanton from ""../../assets/brands/brand_danton.webp"";"
"frontend/src/pages/home/Home.jsx",25,"path","../../assets/brands/brand_ten-corso-como.webp","import brand10CorsoComo from ""../../assets/brands/brand_ten-corso-como.webp"";"
"frontend/src/pages/home/Home.jsx",26,"path","../../assets/brands/brand_departure.webp","import brandDiapter from ""../../assets/brands/brand_departure.webp"";"
"frontend/src/pages/home/Home.jsx",27,"path","../../assets/brands/brand_cos.webp","import brandCos from ""../../assets/brands/brand_cos.webp"";"
"frontend/src/pages/home/Home.jsx",28,"path","../../assets/brands/brand_saint-james.webp","import brandSaintJames from ""../../assets/brands/brand_saint-james.webp"";"
"frontend/src/pages/home/Home.jsx",29,"path","../../assets/brands/brand_tommy-hilfiger.webp","import brandTommyHilfiger from ""../../assets/brands/brand_tommy-hilfiger.webp"";"
"frontend/src/pages/home/Home.jsx",30,"path","../../assets/brands/brand_canada-goose.webp","import brandCanadaGoose from ""../../assets/brands/brand_canada-goose.webp"";"
"frontend/src/pages/home/Home.jsx",31,"path","../../assets/brands/brand_hera.webp","import brandHera from ""../../assets/brands/brand_hera.webp"";"
"frontend/src/pages/home/Home.jsx",32,"path","../../assets/brands/brand_galaxy-lifestyle.webp","import brandGalaxyLifestyle from ""../../assets/brands/brand_galaxy-lifestyle.webp"";"
"frontend/src/pages/home/Home.jsx",33,"path","../../assets/brands/brand_rebaige.webp","import brandRebaige from ""../../assets/brands/brand_rebaige.webp"";"
"frontend/src/pages/home/Home.jsx",34,"path","../../assets/brands/brand_tory-burch.webp","import brandToryBurch from ""../../assets/brands/brand_tory-burch.webp"";"
"frontend/src/pages/home/Home.jsx",35,"path","../../assets/brands/brand_galaxy.webp","import brandGalaxy from ""../../assets/brands/brand_galaxy.webp"";"
"frontend/src/pages/home/Home.jsx",36,"path","../../assets/brands/brand_lemaire.webp","import brandLemaire from ""../../assets/brands/brand_lemaire.webp"";"
"frontend/src/pages/home/Home.jsx",37,"path","../../assets/brands/brand_fitflop.webp","import brandFitflop from ""../../assets/brands/brand_fitflop.webp"";"
"frontend/src/pages/home/Home.jsx",38,"path","../../assets/brands/brand_ganni.webp","import brandGanni from ""../../assets/brands/brand_ganni.webp"";"
"frontend/src/pages/home/Home.jsx",39,"path","../../assets/brands/brand_rag-and-bone.webp","import brandRagBone from ""../../assets/brands/brand_rag-and-bone.webp"";"
"frontend/src/pages/home/Home.jsx",40,"path","../../assets/brands/brand_sand-sound.webp","import brandSandsound from ""../../assets/brands/brand_sand-sound.webp"";"
"frontend/src/pages/home/Home.jsx",62,"path","/icons/main1.webp","{ title: ""8SECONDS"", subtitle: ""리즈와 함께면 지금이 리즈"", desc: ""BEYOND THE REBELS · 2nd Drop"", image: ""/icon"
"frontend/src/pages/home/Home.jsx",63,"path","/icons/main2.webp","{ title: ""KUHO PLUS"", subtitle: ""25 Winter Collection"", desc: ""혜택이 넘치는 세싸패 LIVE"", image: ""/icons/mai"
